time,x,y,z,ref_x,ref_y,ref_z
22.8604,-0.810592,-1.06559,2.0351,0.842167,-1.81404,2
22.8704,-0.805081,-1.06961,2.03506,0.851227,-1.80981,2
22.8804,-0.799551,-1.07362,2.03495,0.860266,-1.80553,2
22.8904,-0.794002,-1.07759,2.03489,0.869283,-1.80121,2
22.9004,-0.788434,-1.08154,2.03486,0.878278,-1.79684,2
22.9104,-0.782852,-1.08546,2.03478,0.887251,-1.79242,2
22.9204,-0.777255,-1.08935,2.0347,0.896203,-1.78797,2
22.9304,-0.771644,-1.09322,2.03456,0.905131,-1.78346,2
22.9404,-0.766022,-1.09707,2.03435,0.914038,-1.77891,2
22.9504,-0.760384,-1.10088,2.03423,0.922921,-1.77432,2
22.9604,-0.754732,-1.10466,2.03412,0.931781,-1.76968,2
22.9704,-0.749067,-1.10843,2.03396,0.940618,-1.765,2
22.9804,-0.743387,-1.11217,2.03381,0.949431,-1.76028,2
22.9904,-0.737692,-1.11589,2.0336,0.958221,-1.75551,2
23.0004,-0.731982,-1.11959,2.03339,0.966987,-1.7507,2
23.0104,-0.726252,-1.12326,2.0333,0.975728,-1.74584,2
23.0204,-0.720503,-1.1269,2.03332,0.984446,-1.74094,2
23.0304,-0.714737,-1.13052,2.03337,0.993138,-1.73599,2
23.0404,-0.708958,-1.13412,2.03326,1.00181,-1.73101,2
23.0504,-0.703165,-1.13769,2.0331,1.01045,-1.72598,2
23.0604,-0.697352,-1.14122,2.03309,1.01907,-1.7209,2
23.0704,-0.691521,-1.14473,2.03308,1.02766,-1.71579,2
23.0804,-0.685675,-1.14821,2.03303,1.03622,-1.71063,2
23.0904,-0.679813,-1.15166,2.03286,1.04476,-1.70542,2
23.1004,-0.673936,-1.15508,2.03252,1.05328,-1.70018,2
23.1104,-0.668038,-1.15847,2.03228,1.06177,-1.69489,2
23.1204,-0.662115,-1.16182,2.03224,1.07023,-1.68956,2
23.1304,-0.65617,-1.16513,2.03231,1.07866,-1.68419,2
23.1404,-0.650202,-1.16841,2.03242,1.08707,-1.67877,2
23.1504,-0.644216,-1.17165,2.03246,1.09545,-1.67332,2
23.1604,-0.638215,-1.17487,2.03236,1.1038,-1.66782,2
23.1704,-0.632196,-1.17804,2.03238,1.11213,-1.66228,2
23.1804,-0.626162,-1.18118,2.0325,1.12043,-1.6567,2
23.1904,-0.620113,-1.18428,2.03254,1.1287,-1.65107,2
23.2004,-0.61405,-1.18735,2.03255,1.13694,-1.64541,2
23.2104,-0.607969,-1.19039,2.03261,1.14515,-1.6397,2
23.2204,-0.601875,-1.1934,2.0325,1.15334,-1.63396,2
23.2304,-0.595767,-1.19638,2.03233,1.16149,-1.62817,2
23.2404,-0.589641,-1.19933,2.03226,1.16962,-1.62234,2
23.2504,-0.583501,-1.20225,2.03209,1.17771,-1.61647,2
23.2604,-0.577344,-1.20514,2.0319,1.18578,-1.61057,2
23.2704,-0.571164,-1.208,2.03196,1.19382,-1.60462,2
23.2804,-0.564958,-1.21082,2.03214,1.20183,-1.59863,2
23.2904,-0.558731,-1.21362,2.03234,1.20981,-1.5926,2
23.3004,-0.552484,-1.21638,2.03248,1.21775,-1.58653,2
23.3104,-0.54622,-1.21912,2.03252,1.22567,-1.58042,2
23.3204,-0.539936,-1.22183,2.03259,1.23356,-1.57427,2
23.3304,-0.533633,-1.2245,2.03274,1.24142,-1.56808,2
23.3404,-0.527316,-1.22714,2.03279,1.24924,-1.56186,2
23.3504,-0.520989,-1.22976,2.03264,1.25703,-1.55559,2
23.3604,-0.514648,-1.23234,2.03258,1.2648,-1.54929,2
23.3704,-0.508295,-1.23489,2.0326,1.27253,-1.54294,2
23.3804,-0.501934,-1.23741,2.03254,1.28023,-1.53656,2
23.3904,-0.495566,-1.23991,2.03245,1.28789,-1.53014,2
23.4004,-0.489193,-1.24237,2.03231,1.29553,-1.52368,2
23.4104,-0.482813,-1.2448,2.03214,1.30313,-1.51719,2
23.4204,-0.476428,-1.24719,2.03203,1.3107,-1.51065,2
23.4304,-0.470039,-1.24956,2.03203,1.31824,-1.50408,2
23.4404,-0.463648,-1.2519,2.032,1.32574,-1.49747,2
23.4504,-0.457257,-1.2542,2.0319,1.33321,-1.49082,2
23.4604,-0.450866,-1.25648,2.03174,1.34065,-1.48414,2
23.4704,-0.444474,-1.25873,2.03156,1.34805,-1.47741,2
23.4804,-0.438078,-1.26094,2.03136,1.35542,-1.47065,2
23.4904,-0.431674,-1.26312,2.03118,1.36276,-1.46386,2
23.5004,-0.425258,-1.26526,2.03104,1.37006,-1.45703,2
23.5104,-0.418826,-1.26737,2.031,1.37733,-1.45016,2
23.5204,-0.412374,-1.26943,2.03105,1.38456,-1.44325,2
23.5304,-0.405904,-1.27146,2.03115,1.39176,-1.43631,2
23.5404,-0.399416,-1.27346,2.03131,1.39893,-1.42934,2
23.5504,-0.392915,-1.27543,2.03143,1.40606,-1.42232,2
23.5604,-0.386404,-1.27737,2.03143,1.41315,-1.41527,2
23.5704,-0.379882,-1.27928,2.03139,1.42021,-1.40819,2
23.5804,-0.373352,-1.28117,2.0313,1.42723,-1.40107,2
23.5904,-0.366814,-1.28303,2.03122,1.43422,-1.39392,2
23.6004,-0.360269,-1.28486,2.03118,1.44117,-1.38673,2
23.6104,-0.353721,-1.28666,2.03113,1.44809,-1.37951,2
23.6204,-0.347171,-1.28843,2.03106,1.45497,-1.37225,2
23.6304,-0.34062,-1.29018,2.03088,1.46181,-1.36496,2
23.6404,-0.334064,-1.2919,2.03064,1.46862,-1.35763,2
23.6504,-0.327499,-1.29359,2.03047,1.47539,-1.35027,2
23.6604,-0.320919,-1.29524,2.03046,1.48212,-1.34288,2
23.6704,-0.314321,-1.29687,2.03064,1.48882,-1.33545,2
23.6804,-0.30771,-1.29846,2.03083,1.49548,-1.32799,2
23.6904,-0.301089,-1.30002,2.0309,1.5021,-1.32049,2
23.7004,-0.29446,-1.30156,2.03086,1.50868,-1.31297,2
23.7104,-0.287824,-1.30307,2.03077,1.51523,-1.30541,2
23.7204,-0.281182,-1.30454,2.03063,1.52174,-1.29781,2
23.7304,-0.274533,-1.30599,2.03054,1.52821,-1.29019,2
23.7404,-0.267877,-1.30741,2.0305,1.53464,-1.28253,2
23.7504,-0.261216,-1.30879,2.0305,1.54103,-1.27484,2
23.7604,-0.254549,-1.31014,2.0305,1.54739,-1.26712,2
23.7704,-0.247879,-1.31146,2.0304,1.5537,-1.25937,2
23.7804,-0.241206,-1.31275,2.0303,1.55998,-1.25158,2
23.7904,-0.234531,-1.31401,2.03013,1.56622,-1.24377,2
23.8004,-0.227854,-1.31524,2.02994,1.57242,-1.23592,2
23.8104,-0.221168,-1.31643,2.02994,1.57858,-1.22804,2
23.8204,-0.214475,-1.31758,2.02999,1.5847,-1.22013,2
23.8305,-0.207776,-1.3187,2.02999,1.59078,-1.2122,2
23.8405,-0.20107,-1.31979,2.03008,1.59682,-1.20423,2
23.8505,-0.194357,-1.32084,2.03011,1.60282,-1.19623,2
23.8605,-0.187638,-1.32186,2.03011,1.60878,-1.1882,2
23.8705,-0.180913,-1.32285,2.03013,1.6147,-1.18014,2
23.8805,-0.174183,-1.3238,2.03015,1.62059,-1.17205,2
23.8905,-0.167451,-1.32471,2.03019,1.62643,-1.16393,2
23.9005,-0.16072,-1.3256,2.03019,1.63222,-1.15579,2
23.9105,-0.153992,-1.32644,2.03021,1.63798,-1.14761,2
23.9205,-0.147268,-1.32726,2.03022,1.6437,-1.13941,2
23.9305,-0.140548,-1.32803,2.03022,1.64938,-1.13117,2
23.9405,-0.13383,-1.32876,2.03026,1.65501,-1.12291,2
23.9505,-0.127112,-1.32946,2.03029,1.66061,-1.11462,2
23.9605,-0.12039,-1.33012,2.03032,1.66616,-1.10631,2
23.9705,-0.113665,-1.33074,2.03037,1.67167,-1.09796,2
23.9805,-0.106935,-1.33132,2.0305,1.67714,-1.08959,2
23.9905,-0.1002,-1.33187,2.03063,1.68257,-1.08119,2
24.0005,-0.093462,-1.33238,2.03056,1.68795,-1.07276,2
24.0105,-0.0867199,-1.33287,2.03046,1.69329,-1.06431,2
24.0205,-0.0799706,-1.33331,2.03043,1.69859,-1.05583,2
24.0305,-0.07321,-1.33371,2.03054,1.70385,-1.04732,2
24.0405,-0.0664391,-1.33407,2.03069,1.70907,-1.03879,2
24.0505,-0.0596624,-1.3344,2.03071,1.71424,-1.03023,2
24.0605,-0.0528813,-1.3347,2.03063,1.71937,-1.02165,2
24.0705,-0.046095,-1.33497,2.0306,1.72446,-1.01304,2
24.0805,-0.0392999,-1.3352,2.03067,1.7295,-1.0044,2
24.0905,-0.0324955,-1.33539,2.03069,1.7345,-0.995743,2
24.1005,-0.0256827,-1.33556,2.03062,1.73946,-0.987058,2
24.1105,-0.018861,-1.33568,2.03064,1.74437,-0.978348,2
24.1205,-0.0120309,-1.33576,2.03087,1.74924,-0.969614,2
24.1305,-0.00519421,-1.3358,2.03114,1.75407,-0.960855,2
24.1405,0.00164645,-1.33581,2.03128,1.75885,-0.952073,2
24.1505,0.00848934,-1.33578,2.03128,1.76359,-0.943266,2
24.1605,0.0153351,-1.33573,2.03134,1.76828,-0.934436,2
24.1705,0.0221831,-1.33564,2.03144,1.77293,-0.925583,2
24.1805,0.029032,-1.33552,2.03147,1.77754,-0.916707,2
24.1905,0.0358823,-1.33537,2.0315,1.7821,-0.907807,2
24.2005,0.0427345,-1.33519,2.03151,1.78662,-0.898885,2
24.2105,0.0495874,-1.33499,2.03137,1.79109,-0.889941,2
24.2205,0.0564418,-1.33476,2.03122,1.79552,-0.880974,2
24.2305,0.0632998,-1.3345,2.03122,1.7999,-0.871985,2
24.2405,0.0701602,-1.3342,2.03129,1.80424,-0.862975,2
24.2505,0.0770194,-1.33387,2.03136,1.80853,-0.853943,2
24.2605,0.0838743,-1.3335,2.03151,1.81278,-0.844889,2
24.2705,0.0907232,-1.3331,2.03167,1.81698,-0.835814,2
24.2805,0.0975651,-1.33267,2.0317,1.82114,-0.826719,2
24.2905,0.104399,-1.33221,2.03162,1.82525,-0.817603,2
24.3005,0.111226,-1.33171,2.0315,1.82931,-0.808466,2
24.3105,0.118046,-1.33118,2.03149,1.83333,-0.799309,2
24.3205,0.124861,-1.3306,2.03168,1.83731,-0.790133,2
24.3305,0.131673,-1.32999,2.03184,1.84123,-0.780936,2
24.3405,0.138482,-1.32936,2.0318,1.84511,-0.77172,2
24.3505,0.145284,-1.32869,2.03169,1.84895,-0.762484,2
24.3605,0.15208,-1.32799,2.03157,1.85274,-0.75323,2
24.3705,0.158868,-1.32726,2.03153,1.85648,-0.743957,2
24.3805,0.165649,-1.32648,2.0315,1.86018,-0.734665,2
24.3905,0.172426,-1.32568,2.0314,1.86383,-0.725355,2
24.4005,0.179198,-1.32484,2.03139,1.86743,-0.716026,2
24.4105,0.185964,-1.32397,2.0314,1.87099,-0.70668,2
24.4205,0.192723,-1.32307,2.03134,1.8745,-0.697316,2
24.4305,0.199474,-1.32213,2.03129,1.87796,-0.687935,2
24.4405,0.206216,-1.32116,2.0312,1.88138,-0.678536,2
24.4505,0.212948,-1.32015,2.03108,1.88475,-0.66912,2
24.4605,0.219668,-1.31911,2.03106,1.88807,-0.659688,2
24.4705,0.226377,-1.31804,2.03108,1.89135,-0.650239,2
24.4805,0.233077,-1.31693,2.03114,1.89457,-0.640774,2
24.4905,0.239767,-1.31579,2.03125,1.89775,-0.631293,2
24.5005,0.246447,-1.31461,2.03135,1.90089,-0.621796,2
24.5105,0.253118,-1.31341,2.03139,1.90397,-0.612284,2
24.5205,0.25978,-1.31217,2.03151,1.90701,-0.602756,2
24.5305,0.266434,-1.3109,2.03168,1.91,-0.593214,2
24.5405,0.273082,-1.30959,2.03178,1.91294,-0.583656,2
24.5505,0.279725,-1.30825,2.03185,1.91584,-0.574084,2
24.5605,0.286364,-1.30689,2.03191,1.91868,-0.564497,2
24.5705,0.292998,-1.3055,2.03182,1.92148,-0.554897,2
24.5805,0.299626,-1.30407,2.03174,1.92423,-0.545282,2
24.5905,0.306247,-1.30261,2.03166,1.92693,-0.535654,2
24.6005,0.312861,-1.30112,2.03154,1.92959,-0.526012,2
24.6105,0.319467,-1.2996,2.03154,1.93219,-0.516358,2
24.6205,0.326064,-1.29803,2.0316,1.93475,-0.50669,2
24.6305,0.332655,-1.29644,2.03161,1.93726,-0.49701,2
24.6405,0.339236,-1.29481,2.03163,1.93972,-0.487317,2
24.6505,0.345807,-1.29314,2.03167,1.94213,-0.477612,2
24.6605,0.352366,-1.29144,2.03167,1.9445,-0.467895,2
24.6705,0.358912,-1.28971,2.03162,1.94681,-0.458167,2
24.6805,0.365447,-1.28796,2.03155,1.94908,-0.448427,2
24.6905,0.37197,-1.28617,2.03151,1.9513,-0.438676,2
24.7005,0.378479,-1.28435,2.03158,1.95347,-0.428914,2
24.7105,0.384975,-1.2825,2.03165,1.95559,-0.419141,2
24.7205,0.39146,-1.28063,2.03159,1.95766,-0.409357,2
24.7305,0.39793,-1.27872,2.03162,1.95968,-0.399564,2
24.7405,0.404386,-1.27678,2.0317,1.96165,-0.38976,2
24.7505,0.41083,-1.2748,2.03185,1.96358,-0.379947,2
24.7605,0.417264,-1.27279,2.03205,1.96545,-0.370124,2
24.7705,0.42369,-1.27075,2.03214,1.96728,-0.360292,2
24.7805,0.430106,-1.26868,2.03214,1.96906,-0.350451,2
24.7905,0.436511,-1.26659,2.03213,1.97078,-0.340601,2
24.8005,0.442904,-1.26447,2.03205,1.97246,-0.330743,2
24.8105,0.449283,-1.26231,2.03212,1.97409,-0.320876,2
24.8205,0.455647,-1.26011,2.03235,1.97567,-0.311001,2
24.8305,0.461998,-1.25788,2.03249,1.9772,-0.301119,2
24.8405,0.468337,-1.25561,2.03251,1.97868,-0.291229,2
24.8505,0.474664,-1.25332,2.03259,1.98011,-0.281332,2
24.8605,0.48098,-1.25099,2.0327,1.9815,-0.271427,2
24.8705,0.487287,-1.24863,2.03266,1.98283,-0.261516,2
24.8805,0.493582,-1.24624,2.03256,1.98411,-0.251599,2
24.8905,0.499863,-1.24383,2.03249,1.98534,-0.241675,2
24.9005,0.506129,-1.24138,2.03246,1.98653,-0.231745,2
24.9105,0.512379,-1.23889,2.03253,1.98766,-0.221809,2
24.9205,0.518616,-1.23638,2.03257,1.98875,-0.211868,2
24.9305,0.52484,-1.23384,2.03251,1.98978,-0.201921,2
24.9405,0.53105,-1.23127,2.03251,1.99077,-0.19197,2
24.9505,0.537247,-1.22868,2.0325,1.9917,-0.182013,2
24.9605,0.543435,-1.22606,2.03245,1.99259,-0.172052,2
24.9705,0.549613,-1.22341,2.03239,1.99342,-0.162087,2
24.9805,0.555779,-1.22073,2.03234,1.99421,-0.152118,2
24.9905,0.561931,-1.21801,2.03239,1.99494,-0.142145,2
25.0005,0.568068,-1.21525,2.03245,1.99563,-0.132168,2
25.0105,0.574192,-1.21246,2.03243,1.99626,-0.122188,2
25.0205,0.5803,-1.20964,2.03243,1.99685,-0.112205,2
25.0305,0.586394,-1.20679,2.03248,1.99739,-0.102219,2
25.0405,0.592472,-1.20389,2.03265,1.99787,-0.0922308,2
25.0505,0.598532,-1.20096,2.03283,1.99831,-0.0822401,2
25.0605,0.604576,-1.198,2.03287,1.99869,-0.0722473,2
25.0705,0.610602,-1.19501,2.03284,1.99903,-0.0622527,2
25.0805,0.616608,-1.19199,2.03278,1.99932,-0.0522566,2
25.0905,0.622592,-1.18894,2.03282,1.99955,-0.0422592,2
25.1005,0.628557,-1.18585,2.03292,1.99974,-0.0322607,2
25.1105,0.634506,-1.18273,2.03293,1.99988,-0.0222614,2
25.1205,0.640441,-1.17959,2.03288,1.99996,-0.0122616,2
25.1305,0.646358,-1.17641,2.03291,2,-0.00226142,2
25.1405,0.652254,-1.1732,2.03303,1.99998,0.00773879,2
25.1505,0.658136,-1.16996,2.03301,1.99992,0.0177388,2
25.1605,0.664001,-1.1667,2.03302,1.99981,0.0277384,2
25.1705,0.669848,-1.16339,2.0332,1.99964,0.0377373,2
25.1805,0.675683,-1.16005,2.03336,1.99943,0.0477352,2
25.1905,0.681502,-1.15668,2.03345,1.99917,0.0577319,2
25.2005,0.687304,-1.15327,2.03356,1.99885,0.0677272,2
25.2105,0.693085,-1.14983,2.03372,1.99849,0.0777208,2
25.2205,0.698849,-1.14636,2.0338,1.99808,0.0877125,2
25.2305,0.704594,-1.14285,2.03389,1.99761,0.097702,2
25.2405,0.71032,-1.13931,2.03406,1.9971,0.107689,2
25.2505,0.716031,-1.13574,2.03423,1.99654,0.117673,2
25.2605,0.721728,-1.13214,2.03429,1.99592,0.127655,2
25.2705,0.72741,-1.12852,2.03426,1.99526,0.137633,2
25.2805,0.733074,-1.12487,2.03422,1.99455,0.147608,2
25.2905,0.73872,-1.12121,2.03409,1.99378,0.157579,2
25.3005,0.744347,-1.11752,2.0339,1.99297,0.167546,2
25.3105,0.749948,-1.11381,2.03383,1.99211,0.177509,2
25.3205,0.755526,-1.11007,2.03379,1.99119,0.187467,2
25.3305,0.761081,-1.10632,2.03372,1.99023,0.197421,2
25.3405,0.76661,-1.10254,2.03374,1.98922,0.20737,2
25.3505,0.772116,-1.09874,2.03374,1.98816,0.217314,2
25.3605,0.777599,-1.09493,2.03376,1.98705,0.227252,2
25.3705,0.783059,-1.09109,2.03376,1.98589,0.237185,2
25.3805,0.7885,-1.08725,2.0336,1.98468,0.247111,2
25.3905,0.793918,-1.08338,2.03347,1.98341,0.257032,2
25.4005,0.79931,-1.07948,2.03348,1.9821,0.266946,2
25.4105,0.804678,-1.07555,2.03352,1.98075,0.276853,2
25.4205,0.810023,-1.07159,2.03358,1.97934,0.286754,2
25.4305,0.815345,-1.0676,2.03364,1.97788,0.296647,2
25.4405,0.820643,-1.06359,2.03369,1.97637,0.306533,2
25.4505,0.825919,-1.05956,2.03372,1.97481,0.316411,2
25.4605,0.831174,-1.05551,2.03368,1.97321,0.326281,2
25.4705,0.836408,-1.05144,2.03359,1.97155,0.336143,2
25.4805,0.841619,-1.04735,2.03372,1.96984,0.345997,2
25.4905,0.846808,-1.04322,2.03395,1.96809,0.355842,2
25.5005,0.851979,-1.03908,2.03403,1.96629,0.365678,2
25.5105,0.857128,-1.03491,2.03411,1.96443,0.375505,2
25.5205,0.862254,-1.03072,2.03419,1.96253,0.385323,2
25.5305,0.867356,-1.02648,2.03435,1.96058,0.395131,2
25.5405,0.872437,-1.02222,2.03454,1.95858,0.404929,2
25.5505,0.877502,-1.01794,2.03454,1.95653,0.414717,2
25.5605,0.882547,-1.01362,2.03454,1.95443,0.424495,2
25.5705,0.887571,-1.00928,2.03462,1.95228,0.434262,2
25.5805,0.892575,-1.0049,2.0347,1.95009,0.444018,2
25.5905,0.897558,-1.00049,2.03482,1.94784,0.453763,2
25.6005,0.902519,-0.996061,2.03492,1.94555,0.463497,2
25.6105,0.907458,-0.991602,2.03492,1.94321,0.473219,2
25.6205,0.91237,-0.98712,2.03487,1.94082,0.482929,2
25.6305,0.917253,-0.982614,2.03486,1.93838,0.492628,2
25.6405,0.922104,-0.978084,2.03497,1.93589,0.502313,2
25.6505,0.926931,-0.973535,2.03503,1.93336,0.511987,2
25.6605,0.931735,-0.968968,2.03503,1.93077,0.521647,2
25.6705,0.936516,-0.964381,2.03505,1.92814,0.531295,2
25.6805,0.941279,-0.959779,2.0349,1.92546,0.540929,2
25.6905,0.946023,-0.955159,2.03463,1.92273,0.55055,2
25.7005,0.950745,-0.950513,2.03445,1.91995,0.560157,2
25.7105,0.955443,-0.945832,2.03449,1.91713,0.56975,2
25.7205,0.960117,-0.941112,2.03475,1.91426,0.579329,2
25.7305,0.96477,-0.936358,2.03509,1.91134,0.588893,2
25.7405,0.969405,-0.93158,2.03529,1.90837,0.598442,2
25.7505,0.97402,-0.926778,2.03536,1.90535,0.607977,2
25.7605,0.97861,-0.921947,2.03547,1.90229,0.617496,2
25.7705,0.983174,-0.917088,2.03562,1.89918,0.627,2
25.7805,0.987714,-0.912204,2.03571,1.89602,0.636488,2
25.7905,0.992231,-0.907292,2.03575,1.89281,0.645961,2
25.8005,0.996725,-0.902356,2.03574,1.88956,0.655417,2
25.8105,1.0012,-0.897396,2.03563,1.88626,0.664856,2
25.8205,1.00565,-0.892412,2.03557,1.88291,0.67428,2
25.8305,1.01007,-0.887399,2.03568,1.87951,0.683686,2
25.8405,1.01448,-0.88236,2.03579,1.87607,0.693075,2
25.8505,1.01886,-0.877301,2.03579,1.87258,0.702447,2
25.8605,1.02322,-0.87222,2.0358,1.86905,0.711801,2
25.8705,1.02756,-0.867119,2.03578,1.86547,0.721138,2
25.8805,1.03188,-0.861997,2.03581,1.86184,0.730456,2
25.8905,1.03616,-0.856855,2.03586,1.85816,0.739757,2
25.9005,1.04043,-0.851696,2.03582,1.85444,0.749038,2
25.9105,1.04467,-0.846518,2.03583,1.85067,0.758301,2
25.9205,1.04888,-0.841319,2.03591,1.84686,0.767545,2
25.9305,1.05307,-0.836103,2.03597,1.84299,0.77677,2
25.9405,1.05723,-0.830868,2.03601,1.83909,0.785976,2
25.9505,1.06137,-0.825613,2.036,1.83513,0.795161,2
25.9605,1.06549,-0.820334,2.03604,1.83114,0.804327,2
25.9705,1.06958,-0.815033,2.0361,1.82709,0.813473,2
25.9805,1.07366,-0.809714,2.03597,1.823,0.822599,2
25.9905,1.07771,-0.804377,2.03574,1.81886,0.831703,2
26.0005,1.08174,-0.799013,2.03563,1.81468,0.840788,2
26.0105,1.08575,-0.793619,2.03568,1.81046,0.849851,2
26.0205,1.08973,-0.788199,2.03577,1.80618,0.858892,2
26.0305,1.09368,-0.782752,2.03587,1.80187,0.867913,2
26.0405,1.09761,-0.777282,2.03592,1.79751,0.876911,2
26.0505,1.10152,-0.771791,2.03594,1.7931,0.885888,2
26.0605,1.1054,-0.766276,2.03603,1.78865,0.894843,2
26.0705,1.10925,-0.760742,2.03603,1.78415,0.903775,2
26.0805,1.11308,-0.755193,2.0359,1.77961,0.912685,2
26.0905,1.11688,-0.749624,2.03585,1.77502,0.921571,2
26.1005,1.12065,-0.744036,2.03585,1.77039,0.930435,2
26.1105,1.1244,-0.73843,2.03579,1.76572,0.939276,2
26.1205,1.12811,-0.732803,2.0357,1.761,0.948093,2
26.1305,1.1318,-0.727148,2.03566,1.75624,0.956886,2
26.1405,1.13546,-0.721463,2.03575,1.75143,0.965655,2
26.1505,1.1391,-0.715749,2.03586,1.74658,0.974401,2
26.1605,1.14271,-0.710008,2.03601,1.74169,0.983122,2
26.1705,1.1463,-0.704243,2.0361,1.73675,0.991818,2
26.1805,1.14986,-0.698461,2.03604,1.73177,1.00049,2
26.1905,1.1534,-0.692663,2.03591,1.72674,1.00914,2
26.2005,1.15691,-0.686849,2.03576,1.72168,1.01776,2
26.2105,1.16038,-0.681018,2.03565,1.71657,1.02635,2
26.2205,1.16383,-0.675172,2.0355,1.71141,1.03492,2
26.2305,1.16724,-0.669308,2.03535,1.70622,1.04347,2
26.2405,1.17062,-0.663421,2.03532,1.70098,1.05199,2
26.2505,1.17397,-0.657515,2.03524,1.6957,1.06048,2
26.2605,1.17729,-0.65159,2.03511,1.69037,1.06894,2
26.2705,1.18058,-0.645646,2.035,1.68501,1.07738,2
26.2805,1.18384,-0.639683,2.03492,1.6796,1.08579,2
26.2905,1.18707,-0.6337,2.03497,1.67415,1.09418,2
26.3005,1.19027,-0.627702,2.03507,1.66866,1.10254,2
26.3105,1.19345,-0.621685,2.03525,1.66312,1.11086,2
26.3205,1.1966,-0.615652,2.03541,1.65755,1.11917,2
26.3305,1.19973,-0.609607,2.03541,1.65193,1.12744,2
26.3405,1.20283,-0.603549,2.03535,1.64627,1.13569,2
26.3505,1.20592,-0.597475,2.03532,1.64057,1.1439,2
26.3605,1.20897,-0.591391,2.03526,1.63483,1.15209,2
26.3705,1.21201,-0.585298,2.03512,1.62905,1.16025,2
26.3805,1.21502,-0.579199,2.03494,1.62323,1.16838,2
26.3905,1.21799,-0.57309,2.03486,1.61737,1.17648,2
26.4005,1.22094,-0.566972,2.03481,1.61147,1.18456,2
26.4105,1.22386,-0.560845,2.03469,1.60552,1.1926,2
26.4205,1.22674,-0.554706,2.03461,1.59954,1.20061,2
26.4305,1.22958,-0.548555,2.03461,1.59352,1.2086,2
26.4405,1.23239,-0.542394,2.03468,1.58745,1.21655,2
26.4505,1.23517,-0.536222,2.03469,1.58135,1.22447,2
26.4605,1.23791,-0.530042,2.03469,1.57521,1.23236,2
26.4705,1.24063,-0.523854,2.03468,1.56903,1.24022,2
26.4805,1.24331,-0.51766,2.0346,1.56281,1.24805,2
26.4905,1.24597,-0.511459,2.03447,1.55655,1.25585,2
26.5005,1.24859,-0.505251,2.03438,1.55025,1.26362,2
26.5105,1.25117,-0.499037,2.03439,1.54391,1.27135,2
26.5205,1.25373,-0.492817,2.03431,1.53753,1.27906,2
26.5305,1.25626,-0.486591,2.03423,1.53112,1.28673,2
26.5405,1.25875,-0.480356,2.03425,1.52467,1.29437,2
26.5505,1.26121,-0.47411,2.03423,1.51818,1.30198,2
26.5605,1.26364,-0.467852,2.0341,1.51165,1.30955,2
26.5705,1.26603,-0.461575,2.03407,1.50508,1.31709,2
26.5805,1.2684,-0.455275,2.03422,1.49848,1.3246,2
26.5905,1.27073,-0.448957,2.03432,1.49183,1.33208,2
26.6005,1.27305,-0.442624,2.03432,1.48515,1.33952,2
26.6105,1.27534,-0.436279,2.03422,1.47844,1.34693,2
26.6205,1.27761,-0.429922,2.03411,1.47168,1.35431,2
26.6305,1.27985,-0.423553,2.03408,1.46489,1.36165,2
26.6405,1.28207,-0.417174,2.0341,1.45807,1.36895,2
26.6505,1.28427,-0.410785,2.03408,1.45121,1.37623,2
26.6605,1.28643,-0.404386,2.0341,1.44431,1.38347,2
26.6705,1.28857,-0.397975,2.03415,1.43737,1.39067,2
26.6805,1.29069,-0.39155,2.03421,1.4304,1.39784,2
26.6905,1.29277,-0.385112,2.03435,1.42339,1.40498,2
26.7005,1.29483,-0.37866,2.03444,1.41635,1.41208,2
26.7105,1.29686,-0.372196,2.03447,1.40927,1.41914,2
26.7205,1.29885,-0.365717,2.03462,1.40216,1.42617,2
26.7305,1.30082,-0.359225,2.03476,1.39501,1.43316,2
26.7405,1.30275,-0.352724,2.03479,1.38783,1.44012,2
26.7505,1.30465,-0.346215,2.03476,1.38061,1.44704,2
26.7605,1.30652,-0.339699,2.03464,1.37335,1.45392,2
26.7705,1.30835,-0.333173,2.0346,1.36607,1.46077,2
26.7805,1.31013,-0.326634,2.03467,1.35875,1.46759,2
26.7905,1.31188,-0.320083,2.03477,1.35139,1.47436,2
26.8005,1.31359,-0.313519,2.03492,1.344,1.4811,2
26.8105,1.31527,-0.306942,2.03511,1.33658,1.4878,2
26.8205,1.31691,-0.300356,2.03524,1.32912,1.49447,2
26.8305,1.31852,-0.293764,2.03523,1.32164,1.50109,2
26.8405,1.32009,-0.287169,2.03518,1.31411,1.50768,2
26.8505,1.32162,-0.280572,2.03521,1.30656,1.51423,2
26.8605,1.32312,-0.273972,2.03522,1.29897,1.52075,2
26.8705,1.32457,-0.267368,2.03518,1.29135,1.52722,2
26.8805,1.32598,-0.260757,2.03519,1.2837,1.53366,2
26.8905,1.32735,-0.254136,2.03528,1.27601,1.54006,2
26.9005,1.32868,-0.247506,2.03538,1.2683,1.54642,2
26.9105,1.32997,-0.240869,2.03545,1.26055,1.55274,2
26.9205,1.33122,-0.234226,2.03552,1.25277,1.55903,2
26.9305,1.33243,-0.227578,2.03558,1.24496,1.56527,2
26.9405,1.33361,-0.220922,2.03566,1.23712,1.57148,2
26.9505,1.33474,-0.21426,2.03569,1.22924,1.57764,2
26.9605,1.33584,-0.207593,2.0356,1.22134,1.58377,2
